"","Date","Time_Type","Hour","Station","AQHI","AQHI_Level"
"2812","2019-10-25","Hourly",17,"Kwun Tong",6,2
"2813","2019-10-25","Hourly",17,"Sham Shui Po",5,2
"2814","2019-10-25","Hourly",17,"Kwai Chung",5,2
"2815","2019-10-25","Hourly",17,"Tsuen Wan",5,2
"2816","2019-10-25","Hourly",17,"Tseung Kwan O",6,2
"2817","2019-10-25","Hourly",17,"Tuen Mun",6,2
"2818","2019-10-25","Hourly",17,"Tung Chung",5,2
"2819","2019-10-25","Hourly",17,"Tai Po",6,2
"2820","2019-10-25","Hourly",17,"Sha Tin",5,2
"2821","2019-10-25","Hourly",17,"Tap Mun",6,2
"2822","2019-10-25","Hourly",17,"Central",6,2
"2823","2019-10-25","Hourly",18,"Central Western",5,2
"2824","2019-10-25","Hourly",18,"Eastern",6,2
"2825","2019-10-25","Hourly",18,"Kwun Tong",6,2
"2826","2019-10-25","Hourly",18,"Sham Shui Po",5,2
"2827","2019-10-25","Hourly",18,"Kwai Chung",5,2
"2828","2019-10-25","Hourly",18,"Tsuen Wan",5,2
"2829","2019-10-25","Hourly",18,"Tseung Kwan O",6,2
"2830","2019-10-25","Hourly",18,"Tuen Mun",6,2
"2831","2019-10-25","Hourly",18,"Tung Chung",5,2
"2832","2019-10-25","Hourly",18,"Tai Po",6,2
"2833","2019-10-25","Hourly",18,"Sha Tin",5,2
"2834","2019-10-25","Hourly",18,"Tap Mun",6,2
"2835","2019-10-25","Hourly",18,"Central",6,2
"2836","2019-10-25","Hourly",18,"Mong Kok",6,2
"2837","2019-10-25","Hourly",19,"Central Western",5,2
"2838","2019-10-25","Hourly",19,"Sham Shui Po",5,2
"2839","2019-10-25","Hourly",19,"Kwai Chung",5,2
"2840","2019-10-25","Hourly",19,"Tsuen Wan",5,2
"2841","2019-10-25","Hourly",19,"Tung Chung",5,2
"2842","2019-10-25","Hourly",19,"Tai Po",6,2
"2843","2019-10-25","Hourly",19,"Sha Tin",5,2
"2844","2019-10-25","Hourly",19,"Central",6,2
"2845","2019-10-25","Hourly",20,"Central Western",5,2
"2846","2019-10-25","Hourly",20,"Sham Shui Po",5,2
"2847","2019-10-25","Hourly",20,"Kwai Chung",5,2
"2848","2019-10-25","Hourly",20,"Tsuen Wan",5,2
"2849","2019-10-25","Hourly",20,"Tung Chung",5,2
"2850","2019-10-25","Hourly",20,"Sha Tin",5,2
"2851","2019-10-25","Hourly",20,"Central",6,2
"2852","2019-10-25","Hourly",21,"Central Western",5,2
"2853","2019-10-25","Hourly",21,"Sham Shui Po",5,2
"2854","2019-10-25","Hourly",21,"Kwai Chung",5,2
"2855","2019-10-25","Hourly",21,"Tsuen Wan",5,2
"2856","2019-10-25","Hourly",21,"Tung Chung",5,2
"2857","2019-10-25","Hourly",21,"Sha Tin",5,2
"2858","2019-10-25","Hourly",21,"Central",6,2
"2859","2019-10-25","Hourly",22,"Central Western",5,2
"2860","2019-10-25","Hourly",22,"Sham Shui Po",5,2
"2861","2019-10-25","Hourly",22,"Kwai Chung",5,2
"2862","2019-10-25","Hourly",22,"Tsuen Wan",5,2
"2863","2019-10-25","Hourly",22,"Tung Chung",5,2
"2864","2019-10-25","Hourly",22,"Sha Tin",5,2
"2865","2019-10-25","Hourly",23,"Central Western",5,2
"2866","2019-10-25","Hourly",23,"Sham Shui Po",5,2
"2867","2019-10-25","Hourly",23,"Kwai Chung",5,2
"2868","2019-10-25","Hourly",23,"Tsuen Wan",5,2
"2869","2019-10-25","Hourly",23,"Tung Chung",5,2
"2870","2019-10-25","Hourly",23,"Sha Tin",5,2
"2871","2019-10-25","Hourly",24,"Central Western",5,2
"2872","2019-10-25","Hourly",24,"Sham Shui Po",5,2
"2873","2019-10-25","Hourly",24,"Kwai Chung",5,2
"2874","2019-10-25","Hourly",24,"Tsuen Wan",5,2
"2875","2019-10-25","Hourly",24,"Tung Chung",5,2
"2876","2019-10-25","Hourly",24,"Sha Tin",5,2
"2877","2019-10-26","Hourly",1,"Tsuen Wan",5,2
"2878","2019-10-26","Hourly",1,"Central",6,2
"2879","2019-10-26","Hourly",2,"Tsuen Wan",5,2
"2880","2019-10-26","Hourly",3,"Tsuen Wan",5,2
"2881","2019-10-26","Hourly",4,"Tsuen Wan",5,2
"2882","2019-10-26","Hourly",5,"Tsuen Wan",5,2
"2883","2019-10-26","Hourly",6,"Tsuen Wan",5,2
"2884","2019-10-26","Hourly",7,"Kwun Tong",6,2
"2885","2019-10-26","Hourly",7,"Tsuen Wan",5,2
"2886","2019-10-26","Hourly",7,"Tap Mun",6,2
"2887","2019-10-26","Hourly",7,"Central",6,2
"2888","2019-10-26","Hourly",8,"Eastern",6,2
"2889","2019-10-26","Hourly",8,"Kwun Tong",6,2
"2890","2019-10-26","Hourly",8,"Tsuen Wan",5,2
"2891","2019-10-26","Hourly",8,"Tseung Kwan O",6,2
"2892","2019-10-26","Hourly",8,"Tap Mun",6,2
"2893","2019-10-26","Hourly",8,"Central",6,2
"2894","2019-10-26","Hourly",9,"Eastern",6,2
"2895","2019-10-26","Hourly",9,"Kwun Tong",6,2
"2896","2019-10-26","Hourly",9,"Tsuen Wan",5,2
"2897","2019-10-26","Hourly",9,"Tseung Kwan O",6,2
"2898","2019-10-26","Hourly",9,"Tap Mun",6,2
"2899","2019-10-26","Hourly",9,"Central",6,2
"2900","2019-10-26","Hourly",10,"Eastern",6,2
"2901","2019-10-26","Hourly",10,"Kwun Tong",6,2
"2902","2019-10-26","Hourly",10,"Tsuen Wan",5,2
"2903","2019-10-26","Hourly",10,"Tseung Kwan O",6,2
"2904","2019-10-26","Hourly",10,"Tai Po",6,2
"2905","2019-10-26","Hourly",10,"Tap Mun",6,2
"2906","2019-10-26","Hourly",10,"Central",6,2
"2907","2019-10-26","Hourly",11,"Central Western",6,2
"2908","2019-10-26","Hourly",11,"Eastern",6,2
"2909","2019-10-26","Hourly",11,"Kwun Tong",6,2
"2910","2019-10-26","Hourly",11,"Tsuen Wan",5,2
"2911","2019-10-26","Hourly",11,"Tseung Kwan O",6,2
"2912","2019-10-26","Hourly",11,"Yuen Long",6,2
"2913","2019-10-26","Hourly",11,"Tai Po",6,2
"2914","2019-10-26","Hourly",11,"Tap Mun",6,2
"2915","2019-10-26","Hourly",11,"Central",6,2
"2916","2019-10-26","Hourly",11,"Mong Kok",6,2
"2917","2019-10-26","Hourly",12,"Central Western",6,2
"2918","2019-10-26","Hourly",12,"Eastern",6,2
"2919","2019-10-26","Hourly",12,"Kwun Tong",6,2
"2920","2019-10-26","Hourly",12,"Tsuen Wan",5,2
"2921","2019-10-26","Hourly",12,"Tseung Kwan O",6,2
"2922","2019-10-26","Hourly",12,"Yuen Long",6,2
"2923","2019-10-26","Hourly",12,"Tuen Mun",6,2
"2924","2019-10-26","Hourly",12,"Tai Po",6,2
"2925","2019-10-26","Hourly",12,"Tap Mun",6,2
"2926","2019-10-26","Hourly",12,"Causeway Bay",6,2
"2927","2019-10-26","Hourly",12,"Central",6,2
"2928","2019-10-26","Hourly",12,"Mong Kok",6,2
"2929","2019-10-26","Hourly",13,"Central Western",6,2
"2930","2019-10-26","Hourly",13,"Eastern",6,2
"2931","2019-10-26","Hourly",13,"Kwun Tong",6,2
"2932","2019-10-26","Hourly",13,"Kwai Chung",6,2
"2933","2019-10-26","Hourly",13,"Tsuen Wan",5,2
"2934","2019-10-26","Hourly",13,"Tseung Kwan O",6,2
"2935","2019-10-26","Hourly",13,"Yuen Long",6,2
"2936","2019-10-26","Hourly",13,"Tuen Mun",6,2
"2937","2019-10-26","Hourly",13,"Tung Chung",6,2
"2938","2019-10-26","Hourly",13,"Tai Po",6,2
"2939","2019-10-26","Hourly",13,"Tap Mun",6,2
"2940","2019-10-26","Hourly",13,"Causeway Bay",6,2
"2941","2019-10-26","Hourly",13,"Central",6,2
"2942","2019-10-26","Hourly",13,"Mong Kok",6,2
"2943","2019-10-26","Hourly",14,"Central Western",6,2
"2944","2019-10-26","Hourly",14,"Eastern",6,2
"2945","2019-10-26","Hourly",14,"Kwun Tong",6,2
"2946","2019-10-26","Hourly",14,"Kwai Chung",6,2
"2947","2019-10-26","Hourly",14,"Tsuen Wan",5,2
"2948","2019-10-26","Hourly",14,"Tseung Kwan O",6,2
"2949","2019-10-26","Hourly",14,"Yuen Long",6,2
"2950","2019-10-26","Hourly",14,"Tuen Mun",6,2
"2951","2019-10-26","Hourly",14,"Tung Chung",6,2
"2952","2019-10-26","Hourly",14,"Tai Po",6,2
"2953","2019-10-26","Hourly",14,"Tap Mun",6,2
"2954","2019-10-26","Hourly",14,"Causeway Bay",6,2
"2955","2019-10-26","Hourly",14,"Central",6,2
"2956","2019-10-26","Hourly",14,"Mong Kok",6,2
"2957","2019-10-26","Hourly",15,"Central Western",6,2
"2958","2019-10-26","Hourly",15,"Eastern",6,2
"2959","2019-10-26","Hourly",15,"Kwun Tong",6,2
"2960","2019-10-26","Hourly",15,"Kwai Chung",6,2
"2961","2019-10-26","Hourly",15,"Tsuen Wan",5,2
"2962","2019-10-26","Hourly",15,"Tseung Kwan O",6,2
"2963","2019-10-26","Hourly",15,"Yuen Long",6,2
"2964","2019-10-26","Hourly",15,"Tuen Mun",6,2
"2965","2019-10-26","Hourly",15,"Tung Chung",6,2
"2966","2019-10-26","Hourly",15,"Tai Po",6,2
"2967","2019-10-26","Hourly",15,"Sha Tin",6,2
"2968","2019-10-26","Hourly",15,"Tap Mun",6,2
"2969","2019-10-26","Hourly",15,"Causeway Bay",6,2
"2970","2019-10-26","Hourly",15,"Central",6,2
"2971","2019-10-26","Hourly",15,"Mong Kok",6,2
"2972","2019-10-26","Hourly",16,"Central Western",6,2
"2973","2019-10-26","Hourly",16,"Eastern",6,2
"2974","2019-10-26","Hourly",16,"Kwun Tong",6,2
"2975","2019-10-26","Hourly",16,"Kwai Chung",6,2
"2976","2019-10-26","Hourly",16,"Tsuen Wan",5,2
"2977","2019-10-26","Hourly",16,"Tseung Kwan O",6,2
"2978","2019-10-26","Hourly",16,"Yuen Long",6,2
"2979","2019-10-26","Hourly",16,"Tuen Mun",6,2
"2980","2019-10-26","Hourly",16,"Tung Chung",6,2
"2981","2019-10-26","Hourly",16,"Tai Po",6,2
"2982","2019-10-26","Hourly",16,"Sha Tin",6,2
"2983","2019-10-26","Hourly",16,"Tap Mun",6,2
"2984","2019-10-26","Hourly",16,"Causeway Bay",6,2
"2985","2019-10-26","Hourly",16,"Central",6,2
"2986","2019-10-26","Hourly",16,"Mong Kok",6,2
"2987","2019-10-26","Hourly",17,"Central Western",6,2
"2988","2019-10-26","Hourly",17,"Eastern",6,2
"2989","2019-10-26","Hourly",17,"Kwun Tong",6,2
"2990","2019-10-26","Hourly",17,"Sham Shui Po",6,2
"2991","2019-10-26","Hourly",17,"Kwai Chung",6,2
"2992","2019-10-26","Hourly",17,"Tsuen Wan",5,2
"2993","2019-10-26","Hourly",17,"Tseung Kwan O",6,2
"2994","2019-10-26","Hourly",17,"Yuen Long",6,2
"2995","2019-10-26","Hourly",17,"Tuen Mun",6,2
"2996","2019-10-26","Hourly",17,"Tung Chung",6,2
"2997","2019-10-26","Hourly",17,"Tai Po",6,2
"2998","2019-10-26","Hourly",17,"Sha Tin",6,2
"2999","2019-10-26","Hourly",17,"Tap Mun",6,2
"3000","2019-10-26","Hourly",17,"Causeway Bay",6,2
"3001","2019-10-26","Hourly",17,"Central",6,2
"3002","2019-10-26","Hourly",17,"Mong Kok",6,2
"3003","2019-10-26","Hourly",18,"Central Western",6,2
"3004","2019-10-26","Hourly",18,"Eastern",6,2
"3005","2019-10-26","Hourly",18,"Kwun Tong",6,2
"3006","2019-10-26","Hourly",18,"Sham Shui Po",6,2
"3007","2019-10-26","Hourly",18,"Kwai Chung",6,2
"3008","2019-10-26","Hourly",18,"Tsuen Wan",5,2
"3009","2019-10-26","Hourly",18,"Tseung Kwan O",6,2
"3010","2019-10-26","Hourly",18,"Yuen Long",6,2
"3011","2019-10-26","Hourly",18,"Tuen Mun",6,2
"3012","2019-10-26","Hourly",18,"Tai Po",6,2
"3013","2019-10-26","Hourly",18,"Sha Tin",6,2
"3014","2019-10-26","Hourly",18,"Tap Mun",6,2
"3015","2019-10-26","Hourly",18,"Causeway Bay",6,2
"3016","2019-10-26","Hourly",18,"Central",6,2
"3017","2019-10-26","Hourly",18,"Mong Kok",6,2
"3018","2019-10-26","Hourly",19,"Central Western",6,2
"3019","2019-10-26","Hourly",19,"Eastern",6,2
"3020","2019-10-26","Hourly",19,"Kwun Tong",6,2
"3021","2019-10-26","Hourly",19,"Sham Shui Po",6,2
"3022","2019-10-26","Hourly",19,"Kwai Chung",6,2
"3023","2019-10-26","Hourly",19,"Tsuen Wan",5,2
"3024","2019-10-26","Hourly",19,"Tseung Kwan O",6,2
"3025","2019-10-26","Hourly",19,"Yuen Long",6,2
"3026","2019-10-26","Hourly",19,"Tuen Mun",6,2
"3027","2019-10-26","Hourly",19,"Tai Po",6,2
"3028","2019-10-26","Hourly",19,"Sha Tin",6,2
"3029","2019-10-26","Hourly",19,"Tap Mun",6,2
"3030","2019-10-26","Hourly",19,"Causeway Bay",6,2
"3031","2019-10-26","Hourly",19,"Central",6,2
"3032","2019-10-26","Hourly",19,"Mong Kok",6,2
"3033","2019-10-26","Hourly",20,"Central Western",6,2
"3034","2019-10-26","Hourly",20,"Eastern",6,2
"3035","2019-10-26","Hourly",20,"Kwun Tong",6,2
"3036","2019-10-26","Hourly",20,"Sham Shui Po",6,2
"3037","2019-10-26","Hourly",20,"Kwai Chung",6,2
"3038","2019-10-26","Hourly",20,"Tsuen Wan",5,2
"3039","2019-10-26","Hourly",20,"Tseung Kwan O",6,2
"3040","2019-10-26","Hourly",20,"Yuen Long",6,2
"3041","2019-10-26","Hourly",20,"Tuen Mun",6,2
"3042","2019-10-26","Hourly",20,"Tai Po",6,2
"3043","2019-10-26","Hourly",20,"Sha Tin",6,2
"3044","2019-10-26","Hourly",20,"Tap Mun",6,2
"3045","2019-10-26","Hourly",20,"Causeway Bay",6,2
"3046","2019-10-26","Hourly",20,"Central",6,2
"3047","2019-10-26","Hourly",20,"Mong Kok",6,2
"3048","2019-10-26","Hourly",21,"Eastern",6,2
"3049","2019-10-26","Hourly",21,"Kwun Tong",6,2
"3050","2019-10-26","Hourly",21,"Tsuen Wan",5,2
"3051","2019-10-26","Hourly",21,"Tseung Kwan O",6,2
"3052","2019-10-26","Hourly",21,"Yuen Long",6,2
"3053","2019-10-26","Hourly",21,"Tuen Mun",6,2
"3054","2019-10-26","Hourly",21,"Tai Po",6,2
"3055","2019-10-26","Hourly",21,"Sha Tin",6,2
"3056","2019-10-26","Hourly",21,"Tap Mun",6,2
"3057","2019-10-26","Hourly",21,"Causeway Bay",6,2
"3058","2019-10-26","Hourly",21,"Central",6,2
"3059","2019-10-26","Hourly",21,"Mong Kok",6,2
"3060","2019-10-26","Hourly",22,"Eastern",6,2
"3061","2019-10-26","Hourly",22,"Kwun Tong",6,2
"3062","2019-10-26","Hourly",22,"Tsuen Wan",5,2
"3063","2019-10-26","Hourly",22,"Tseung Kwan O",6,2
"3064","2019-10-26","Hourly",22,"Tuen Mun",6,2
"3065","2019-10-26","Hourly",22,"Tai Po",6,2
"3066","2019-10-26","Hourly",22,"Central",6,2
"3067","2019-10-26","Hourly",23,"Tsuen Wan",5,2
"3068","2019-10-26","Hourly",23,"Central",6,2
"3069","2019-10-27","Hourly",14,"Kwun Tong",6,2
"3070","2019-10-27","Hourly",14,"Tseung Kwan O",6,2
"3071","2019-10-27","Hourly",15,"Eastern",6,2
"3072","2019-10-27","Hourly",15,"Kwun Tong",6,2
"3073","2019-10-27","Hourly",15,"Kwai Chung",6,2
"3074","2019-10-27","Hourly",15,"Tseung Kwan O",6,2
"3075","2019-10-27","Hourly",15,"Sha Tin",6,2
"3076","2019-10-27","Hourly",15,"Causeway Bay",6,2
"3077","2019-10-27","Hourly",15,"Mong Kok",6,2
"3078","2019-10-27","Hourly",16,"Eastern",6,2
"3079","2019-10-27","Hourly",16,"Kwun Tong",6,2
"3080","2019-10-27","Hourly",16,"Sham Shui Po",6,2
"3081","2019-10-27","Hourly",16,"Kwai Chung",6,2
"3082","2019-10-27","Hourly",16,"Tsuen Wan",6,2
"3083","2019-10-27","Hourly",16,"Tseung Kwan O",6,2
"3084","2019-10-27","Hourly",16,"Yuen Long",8,4
"3085","2019-10-27","Hourly",16,"Sha Tin",6,2
"3086","2019-10-27","Hourly",16,"Causeway Bay",6,2
"3087","2019-10-27","Hourly",16,"Central",7,3
"3088","2019-10-27","Hourly",16,"Mong Kok",6,2
"3089","2019-10-27","Hourly",17,"Central Western",7,3
"3090","2019-10-27","Hourly",17,"Eastern",6,2
"3091","2019-10-27","Hourly",17,"Kwun Tong",6,2
"3092","2019-10-27","Hourly",17,"Sham Shui Po",6,2
"3093","2019-10-27","Hourly",17,"Kwai Chung",6,2
"3094","2019-10-27","Hourly",17,"Tsuen Wan",6,2
"3095","2019-10-27","Hourly",17,"Tseung Kwan O",6,2
"3096","2019-10-27","Hourly",17,"Yuen Long",8,4
"3097","2019-10-27","Hourly",17,"Tuen Mun",8,4
"3098","2019-10-27","Hourly",17,"Tung Chung",7,3
"3099","2019-10-27","Hourly",17,"Sha Tin",6,2
"3100","2019-10-27","Hourly",17,"Tap Mun",7,3
"3101","2019-10-27","Hourly",17,"Causeway Bay",6,2
"3102","2019-10-27","Hourly",17,"Central",7,3
"3103","2019-10-27","Hourly",17,"Mong Kok",6,2
"3104","2019-10-27","Hourly",18,"Eastern",6,2
"3105","2019-10-27","Hourly",18,"Kwun Tong",6,2
"3106","2019-10-27","Hourly",18,"Sham Shui Po",6,2
"3107","2019-10-27","Hourly",18,"Kwai Chung",6,2
"3108","2019-10-27","Hourly",18,"Tsuen Wan",6,2
"3109","2019-10-27","Hourly",18,"Tseung Kwan O",6,2
"3110","2019-10-27","Hourly",18,"Tuen Mun",8,4
"3111","2019-10-27","Hourly",18,"Tung Chung",7,3
"3112","2019-10-27","Hourly",18,"Tai Po",7,3
"3113","2019-10-27","Hourly",18,"Sha Tin",6,2
"3114","2019-10-27","Hourly",18,"Causeway Bay",6,2
"3115","2019-10-27","Hourly",18,"Central",7,3
"3116","2019-10-27","Hourly",18,"Mong Kok",6,2
"3117","2019-10-27","Hourly",19,"Eastern",6,2
"3118","2019-10-27","Hourly",19,"Kwun Tong",6,2
"3119","2019-10-27","Hourly",19,"Sham Shui Po",6,2
"3120","2019-10-27","Hourly",19,"Kwai Chung",6,2
"3121","2019-10-27","Hourly",19,"Tsuen Wan",6,2
"3122","2019-10-27","Hourly",19,"Tseung Kwan O",6,2
"3123","2019-10-27","Hourly",19,"Tuen Mun",8,4
"3124","2019-10-27","Hourly",19,"Tung Chung",7,3
"3125","2019-10-27","Hourly",19,"Sha Tin",6,2
"3126","2019-10-27","Hourly",19,"Causeway Bay",6,2
"3127","2019-10-27","Hourly",19,"Mong Kok",6,2
"3128","2019-10-27","Hourly",20,"Eastern",6,2
"3129","2019-10-27","Hourly",20,"Kwun Tong",6,2
"3130","2019-10-27","Hourly",20,"Sham Shui Po",6,2
"3131","2019-10-27","Hourly",20,"Kwai Chung",6,2
"3132","2019-10-27","Hourly",20,"Tsuen Wan",6,2
"3133","2019-10-27","Hourly",20,"Tseung Kwan O",6,2
"3134","2019-10-27","Hourly",20,"Yuen Long",8,4
"3135","2019-10-27","Hourly",20,"Tuen Mun",8,4
"3136","2019-10-27","Hourly",20,"Sha Tin",6,2
"3137","2019-10-27","Hourly",20,"Causeway Bay",6,2
"3138","2019-10-27","Hourly",20,"Mong Kok",6,2
"3139","2019-10-27","Hourly",21,"Eastern",6,2
"3140","2019-10-27","Hourly",21,"Kwun Tong",6,2
"3141","2019-10-27","Hourly",21,"Sham Shui Po",6,2
"3142","2019-10-27","Hourly",21,"Kwai Chung",6,2
"3143","2019-10-27","Hourly",21,"Tseung Kwan O",6,2
"3144","2019-10-27","Hourly",21,"Tuen Mun",8,4
"3145","2019-10-27","Hourly",21,"Sha Tin",6,2
"3146","2019-10-27","Hourly",21,"Causeway Bay",6,2
"3147","2019-10-27","Hourly",21,"Mong Kok",6,2
"3148","2019-10-27","Hourly",22,"Eastern",6,2
"3149","2019-10-27","Hourly",22,"Kwun Tong",6,2
"3150","2019-10-27","Hourly",22,"Sham Shui Po",6,2
"3151","2019-10-27","Hourly",22,"Tseung Kwan O",6,2
"3152","2019-10-27","Hourly",22,"Sha Tin",6,2
"3153","2019-10-27","Hourly",22,"Causeway Bay",6,2
"3154","2019-10-27","Hourly",22,"Mong Kok",6,2
"3155","2019-10-27","Hourly",23,"Eastern",6,2
"3156","2019-10-27","Hourly",23,"Kwun Tong",6,2
"3157","2019-10-27","Hourly",23,"Sham Shui Po",6,2
"3158","2019-10-27","Hourly",23,"Tseung Kwan O",6,2
"3159","2019-10-27","Hourly",23,"Sha Tin",6,2
"3160","2019-10-27","Hourly",23,"Causeway Bay",6,2
"3161","2019-10-27","Hourly",23,"Mong Kok",6,2
"3162","2019-10-27","Hourly",24,"Eastern",6,2
"3163","2019-10-27","Hourly",24,"Kwun Tong",6,2
"3164","2019-10-27","Hourly",24,"Sham Shui Po",6,2
"3165","2019-10-27","Hourly",24,"Tseung Kwan O",6,2
"3166","2019-10-27","Hourly",24,"Causeway Bay",6,2
"3167","2019-10-27","Hourly",24,"Mong Kok",6,2
"3168","2019-10-28","Hourly",1,"Eastern",6,2
"3169","2019-10-28","Hourly",1,"Kwun Tong",6,2
"3170","2019-10-28","Hourly",1,"Sham Shui Po",6,2
"3171","2019-10-28","Hourly",1,"Tseung Kwan O",5,2
"3172","2019-10-28","Hourly",1,"Sha Tin",5,2
"3173","2019-10-28","Hourly",2,"Eastern",6,2
"3174","2019-10-28","Hourly",2,"Kwun Tong",6,2
"3175","2019-10-28","Hourly",2,"Tseung Kwan O",5,2
"3176","2019-10-28","Hourly",2,"Sha Tin",5,2
"3177","2019-10-28","Hourly",2,"Tap Mun",6,2
"3178","2019-10-28","Hourly",3,"Eastern",6,2
"3179","2019-10-28","Hourly",3,"Tseung Kwan O",5,2
"3180","2019-10-28","Hourly",3,"Tap Mun",6,2
"3181","2019-10-28","Hourly",4,"Tseung Kwan O",5,2
"3182","2019-10-28","Hourly",5,"Tseung Kwan O",5,2
"3183","2019-10-28","Hourly",6,"Tseung Kwan O",5,2
"3184","2019-10-28","Hourly",7,"Tseung Kwan O",5,2
"3185","2019-10-28","Hourly",8,"Tseung Kwan O",5,2
"3186","2019-10-28","Hourly",9,"Tseung Kwan O",5,2
"3187","2019-10-28","Hourly",12,"Tseung Kwan O",5,2
"3188","2019-10-28","Hourly",13,"Tseung Kwan O",5,2
"3189","2019-10-28","Hourly",14,"Tseung Kwan O",5,2
"3190","2019-10-28","Hourly",15,"Tseung Kwan O",5,2
"3191","2019-10-28","Hourly",15,"Yuen Long",8,4
"3192","2019-10-28","Hourly",15,"Tuen Mun",8,4
"3193","2019-10-28","Hourly",15,"Tung Chung",8,4
"3194","2019-10-28","Hourly",15,"Tai Po",6,2
"3195","2019-10-28","Hourly",16,"Central Western",8,4
"3196","2019-10-28","Hourly",16,"Sham Shui Po",6,2
"3197","2019-10-28","Hourly",16,"Kwai Chung",7,3
"3198","2019-10-28","Hourly",16,"Tsuen Wan",7,3
"3199","2019-10-28","Hourly",16,"Tseung Kwan O",5,2
"3200","2019-10-28","Hourly",16,"Tuen Mun",8,4
"3201","2019-10-28","Hourly",16,"Tai Po",6,2
"3202","2019-10-28","Hourly",16,"Sha Tin",5,2
"3203","2019-10-28","Hourly",16,"Central",9,4
"3204","2019-10-28","Hourly",16,"Mong Kok",7,3
"3205","2019-10-28","Hourly",17,"Central Western",8,4
"3206","2019-10-28","Hourly",17,"Sham Shui Po",6,2
"3207","2019-10-28","Hourly",17,"Kwai Chung",7,3
"3208","2019-10-28","Hourly",17,"Tsuen Wan",7,3
"3209","2019-10-28","Hourly",17,"Tseung Kwan O",5,2
"3210","2019-10-28","Hourly",17,"Tai Po",6,2
"3211","2019-10-28","Hourly",17,"Sha Tin",5,2
"3212","2019-10-28","Hourly",17,"Causeway Bay",7,3
"3213","2019-10-28","Hourly",17,"Central",9,4
"3214","2019-10-28","Hourly",17,"Mong Kok",7,3
"3215","2019-10-28","Hourly",18,"Sham Shui Po",6,2
"3216","2019-10-28","Hourly",18,"Tseung Kwan O",5,2
"3217","2019-10-28","Hourly",18,"Sha Tin",5,2
"3218","2019-10-29","Hourly",10,"Causeway Bay",4,2
"3219","2019-10-29","Hourly",11,"Kwai Chung",4,2
"3220","2019-10-29","Hourly",11,"Tseung Kwan O",4,2
"3221","2019-10-29","Hourly",11,"Tai Po",4,2
"3222","2019-10-29","Hourly",11,"Causeway Bay",4,2
"3223","2019-10-29","Hourly",12,"Central Western",4,2
"3224","2019-10-29","Hourly",12,"Sham Shui Po",4,2
"3225","2019-10-29","Hourly",12,"Kwai Chung",4,2
"3226","2019-10-29","Hourly",12,"Tsuen Wan",4,2
"3227","2019-10-29","Hourly",12,"Tseung Kwan O",4,2
"3228","2019-10-29","Hourly",12,"Tai Po",4,2
"3229","2019-10-29","Hourly",12,"Sha Tin",4,2
"3230","2019-10-29","Hourly",12,"Tap Mun",4,2
"3231","2019-10-29","Hourly",12,"Causeway Bay",4,2
"3232","2019-10-29","Hourly",12,"Mong Kok",4,2
"3233","2019-10-29","Hourly",13,"Central Western",4,2
"3234","2019-10-29","Hourly",13,"Eastern",4,2
"3235","2019-10-29","Hourly",13,"Sham Shui Po",4,2
"3236","2019-10-29","Hourly",13,"Kwai Chung",4,2
"3237","2019-10-29","Hourly",13,"Tsuen Wan",4,2
"3238","2019-10-29","Hourly",13,"Tseung Kwan O",4,2
"3239","2019-10-29","Hourly",13,"Yuen Long",5,2
"3240","2019-10-29","Hourly",13,"Tuen Mun",5,2
"3241","2019-10-29","Hourly",13,"Tai Po",4,2
"3242","2019-10-29","Hourly",13,"Sha Tin",4,2
"3243","2019-10-29","Hourly",13,"Tap Mun",4,2
"3244","2019-10-29","Hourly",13,"Causeway Bay",4,2
"3245","2019-10-29","Hourly",13,"Central",5,2
"3246","2019-10-29","Hourly",13,"Mong Kok",4,2
"3247","2019-10-29","Hourly",14,"Central Western",4,2
"3248","2019-10-29","Hourly",14,"Eastern",4,2
"3249","2019-10-29","Hourly",14,"Sham Shui Po",4,2
"3250","2019-10-29","Hourly",14,"Kwai Chung",4,2
"3251","2019-10-29","Hourly",14,"Tsuen Wan",4,2
"3252","2019-10-29","Hourly",14,"Tseung Kwan O",4,2
"3253","2019-10-29","Hourly",14,"Yuen Long",5,2
"3254","2019-10-29","Hourly",14,"Tuen Mun",5,2
"3255","2019-10-29","Hourly",14,"Tung Chung",5,2
"3256","2019-10-29","Hourly",14,"Tai Po",4,2
"3257","2019-10-29","Hourly",14,"Sha Tin",4,2
"3258","2019-10-29","Hourly",14,"Tap Mun",4,2
"3259","2019-10-29","Hourly",14,"Causeway Bay",4,2
"3260","2019-10-29","Hourly",14,"Central",5,2
"3261","2019-10-29","Hourly",14,"Mong Kok",4,2
"3262","2019-10-29","Hourly",15,"Central Western",4,2
"3263","2019-10-29","Hourly",15,"Eastern",4,2
"3264","2019-10-29","Hourly",15,"Sham Shui Po",4,2
"3265","2019-10-29","Hourly",15,"Kwai Chung",4,2
"3266","2019-10-29","Hourly",15,"Tsuen Wan",4,2
"3267","2019-10-29","Hourly",15,"Tseung Kwan O",4,2
"3268","2019-10-29","Hourly",15,"Yuen Long",5,2
"3269","2019-10-29","Hourly",15,"Tuen Mun",5,2
"3270","2019-10-29","Hourly",15,"Tung Chung",5,2
"3271","2019-10-29","Hourly",15,"Tai Po",4,2
